Name,OriginID,DestinationID,DestinationRank,Total_Length,Total_WalkTime,Total_PublicTransitTime,Shape_Length
Block Group 2; Census Tract 5084.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,277,1,1,,,274.833,17404.879
Block Group 3; Census Tract 5084.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,278,1,1,,,274.833,18320.788
Block Group 1; Census Tract 5084.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,279,1,1,,,244.833,18654.197
Block Group 2; Census Tract 5101; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,280,1,1,,,289.833,21523.223
Block Group 1; Census Tract 5102; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,281,1,1,,,244.833,24670.671
Block Group 2; Census Tract 5102; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,282,1,1,,,259.833,25044.139
Block Group 1; Census Tract 5114; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,283,1,1,,,319.833,32998.159
Block Group 3; Census Tract 5114; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,284,1,1,,,319.833,32006.409
Block Group 4; Census Tract 5114; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,285,1,1,,,319.833,31566.44
Block Group 1; Census Tract 5120.34; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,286,1,1,,,139.667,19494.335
Block Group 2; Census Tract 5120.34; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,287,1,1,,,139.667,19666.859
Block Group 1; Census Tract 5120.35; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,288,1,1,,,139.667,20760.764
Block Group 2; Census Tract 5120.35; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,289,1,1,,,154.667,20818.562
Block Group 2; Census Tract 5123.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,290,1,1,,,349.833,40275.47
Block Group 1; Census Tract 5123.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,291,1,1,,,319.833,37966.227
Block Group 2; Census Tract 5123.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,292,1,1,,,364.833,42155.723
Block Group 3; Census Tract 5123.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,293,1,1,,,380.833,43738.245
Block Group 1; Census Tract 5125.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,294,1,1,,,500.167,54591.078
Block Group 2; Census Tract 5125.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,295,1,1,,,515.167,55117.388
Block Group 2; Census Tract 5125.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,296,1,1,,,530.167,57060.2
Block Group 3; Census Tract 5125.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,297,1,1,,,515.167,55757.797
Block Group 1; Census Tract 5120.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,298,1,1,,,94.667,11729.503
Block Group 2; Census Tract 5120.27; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,299,1,1,,,79.667,12309.395
Block Group 2; Census Tract 5120.37; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,300,1,1,,,64.667,14498.618
Block Group 1; Census Tract 5126.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,301,1,1,,,515.167,57194.446
Block Group 3; Census Tract 5126.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,302,1,1,,,530.167,59083.344
Block Group 1; Census Tract 5120.36; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,303,1,1,,,94.667,15518.269
Block Group 1; Census Tract 5120.37; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,304,1,1,,,79.667,15068.705
Block Group 1; Census Tract 5120.29; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,305,1,1,,,64.667,14099.772
Block Group 2; Census Tract 5120.29; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,306,1,1,,,64.667,14205.606
Block Group 1; Census Tract 5120.30; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,307,1,1,,,79.667,15940.207
Block Group 2; Census Tract 5120.30; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,308,1,1,,,79.667,15971.517
Block Group 1; Census Tract 5120.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,309,1,1,,,109.667,16555.363
Block Group 2; Census Tract 5120.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,310,1,1,,,94.667,16360.49
Block Group 3; Census Tract 5120.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,311,1,1,,,94.667,16954.186
Block Group 4; Census Tract 5120.31; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,312,1,1,,,94.667,17380.069
Block Group 1; Census Tract 5120.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,313,1,1,,,124.667,19015.135
Block Group 2; Census Tract 5120.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,314,1,1,,,139.667,19282.142
Block Group 2; Census Tract 5033.33; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,315,1,1,,,184.667,11977.529
Block Group 3; Census Tract 5033.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,316,1,1,,,184.667,16914.835
Block Group 2; Census Tract 5033.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,317,1,1,,,199.667,17038.34
Block Group 2; Census Tract 5031.23; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,318,1,1,,,154.667,5913.556
Block Group 2; Census Tract 5120.42; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,319,1,1,,,94.667,12829.25
Block Group 1; Census Tract 5032.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,320,1,1,,,154.667,6678.911
Block Group 1; Census Tract 5033.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,321,1,1,,,184.667,6933.723
Block Group 3; Census Tract 5033.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,322,1,1,,,229.833,9671.218
Block Group 3; Census Tract 5043.23; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,323,1,1,,,289.833,7999.583
Block Group 1; Census Tract 5037.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,324,1,1,,,214.833,4219.752
Block Group 2; Census Tract 5037.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,325,1,1,,,229.833,5014.293
Block Group 3; Census Tract 5040.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,326,1,1,,,229.833,6834.379
Block Group 3; Census Tract 5045.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,327,1,1,,,380.833,16750.515
Block Group 3; Census Tract 5044.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,328,1,1,,,349.833,12916.76
Block Group 1; Census Tract 5045.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,329,1,1,,,349.833,15840.958
Block Group 1; Census Tract 5033.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,330,1,1,,,229.833,10060.849
Block Group 1; Census Tract 5033.29; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,331,1,1,,,184.667,12039.556
Block Group 1; Census Tract 5033.33; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,332,1,1,,,154.667,11051.54
Block Group 2; Census Tract 5064.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,333,1,1,,,229.833,7901.835
Block Group 1; Census Tract 5008; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,334,1,1,,,199.667,2141.869
Block Group 2; Census Tract 5018; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,335,1,1,,,184.667,2780.058
Block Group 1; Census Tract 5033.30; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,336,1,1,,,199.667,13576.289
Block Group 2; Census Tract 5033.30; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,337,1,1,,,214.833,14350.228
Block Group 1; Census Tract 5037.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,338,1,1,,,229.833,4150.887
Block Group 2; Census Tract 5037.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,339,1,1,,,229.833,5073.88
Block Group 2; Census Tract 5037.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,340,1,1,,,244.833,5623.591
Block Group 2; Census Tract 5037.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,341,1,1,,,229.833,6013.013
Block Group 1; Census Tract 5018; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,342,1,1,,,184.667,3067.152
Block Group 1; Census Tract 5031.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,343,1,1,,,154.667,4401.09
Block Group 2; Census Tract 5031.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,344,1,1,,,169.667,3802.136
Block Group 1; Census Tract 5038.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,345,1,1,,,259.833,7240.92
Block Group 3; Census Tract 5038.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,346,1,1,,,259.833,6344.185
Block Group 2; Census Tract 5037.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,347,1,1,,,229.833,4111.707
Block Group 4; Census Tract 5039.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,348,1,1,,,259.833,8275.917
Block Group 1; Census Tract 5039.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,349,1,1,,,259.833,7682.566
Block Group 3; Census Tract 5037.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,350,1,1,,,244.833,4537.229
Block Group 1; Census Tract 5043.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,351,1,1,,,289.833,8760.644
Block Group 2; Census Tract 5039.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,352,1,1,,,244.833,7575.234
Block Group 1; Census Tract 5037.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,353,1,1,,,214.833,5138.274
Block Group 1; Census Tract 5031.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,354,1,1,,,154.667,4873.735
Block Group 1; Census Tract 5031.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,355,1,1,,,184.667,3027.82
Block Group 4; Census Tract 5043.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,356,1,1,,,304.833,10400.86
Block Group 3; Census Tract 5020.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,357,1,1,,,199.667,5136.64
Block Group 1; Census Tract 5040.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,358,1,1,,,229.833,6890.313
Block Group 2; Census Tract 5043.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,359,1,1,,,289.833,7834.06
Block Group 1; Census Tract 5044.23; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,360,1,1,,,349.833,13622.098
Block Group 1; Census Tract 5043.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,361,1,1,,,289.833,8454.748
Block Group 1; Census Tract 5044.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,362,1,1,,,349.833,14226.94
Block Group 1; Census Tract 5044.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,363,1,1,,,334.833,13364.088
Block Group 4; Census Tract 5106; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,364,1,1,,,289.833,28600.719
Block Group 1; Census Tract 5023.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,365,1,1,,,184.667,6255.569
Block Group 1; Census Tract 5043.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,366,1,1,,,274.833,6835.433
Block Group 2; Census Tract 5043.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,367,1,1,,,79.667,8183.424
Block Group 6; Census Tract 5025; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,368,1,1,,,154.667,6914.902
Block Group 1; Census Tract 5026.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,369,1,1,,,199.667,9656.81
Block Group 3; Census Tract 5106; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,370,1,1,,,289.833,29205.601
Block Group 1; Census Tract 5044.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,371,1,1,,,364.833,16446.59
Block Group 3; Census Tract 5044.21; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,372,1,1,,,364.833,16017.775
Block Group 2; Census Tract 5044.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,373,1,1,,,349.833,12594.397
Block Group 2; Census Tract 5028; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,374,1,1,,,154.667,11978.302
Block Group 1; Census Tract 5029.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,375,1,1,,,139.667,12026.513
Block Group 3; Census Tract 5068.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,376,1,1,,,169.667,14657.742
Block Group 2; Census Tract 5119.15; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,377,1,1,,,109.667,12416.539
Block Group 3; Census Tract 5120.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,378,1,1,,,124.667,18066.638
Block Group 2; Census Tract 5117.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,379,1,1,,,364.833,32027.053
Block Group 3; Census Tract 5029.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,380,1,1,,,109.667,11848.757
Block Group 1; Census Tract 5093.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,381,1,1,,,244.833,26420.849
Block Group 2; Census Tract 5032.12; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,382,1,1,,,139.667,7691.9
Block Group 2; Census Tract 5033.36; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,383,1,1,,,154.667,9590.155
Block Group 2; Census Tract 5033.29; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,384,1,1,,,184.667,12006.859
Block Group 1; Census Tract 5053.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,385,1,1,,,304.833,12857.968
Block Group 2; Census Tract 5085.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,386,1,1,,,304.833,13114.086
Block Group 1; Census Tract 5035.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,387,1,1,,,199.667,5642.82
Block Group 4; Census Tract 5038.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,388,1,1,,,259.833,7940.651
Block Group 2; Census Tract 5039.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,389,1,1,,,244.833,6815.89
Block Group 1; Census Tract 5039.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,390,1,1,,,244.833,6903.989
Block Group 2; Census Tract 5043.20; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,391,1,1,,,304.833,9046.401
Block Group 2; Census Tract 5044.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,392,1,1,,,304.833,9935.801
Block Group 1; Census Tract 5123.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,393,1,1,,,319.833,36332.371
Block Group 3; Census Tract 5120.52; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,394,1,1,,,94.667,12969.064
Block Group 2; Census Tract 5038.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,395,1,1,,,259.833,7010.286
Block Group 2; Census Tract 5043.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,396,1,1,,,259.833,5344.285
Block Group 1; Census Tract 5062.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,397,1,1,,,274.833,11121.092
Block Group 3; Census Tract 5062.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,398,1,1,,,274.833,11965.246
Block Group 3; Census Tract 5063.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,399,1,1,,,244.833,11490.844
Block Group 4; Census Tract 5063.05; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,400,1,1,,,259.833,11177.297
Block Group 3; Census Tract 5120.39; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,401,1,1,,,124.667,17359.708
Block Group 3; Census Tract 5044.14; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,402,1,1,,,349.833,14440.65
Block Group 1; Census Tract 5050.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,403,1,1,,,304.833,11304.497
Block Group 2; Census Tract 5015.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,404,1,1,,,199.667,2539.253
Block Group 1; Census Tract 5015.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,405,1,1,,,214.833,2897.282
Block Group 4; Census Tract 5017; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,406,1,1,,,184.667,2554.355
Block Group 4; Census Tract 5002; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,407,1,1,,,199.667,1930.244
Block Group 2; Census Tract 5063.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,408,1,1,,,259.833,9642.218
Block Group 1; Census Tract 5009.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,409,1,1,,,184.667,652.46
Block Group 2; Census Tract 5031.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,410,1,1,,,169.667,5149.007
Block Group 2; Census Tract 5011.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,411,1,1,,,214.833,2197.233
Block Group 1; Census Tract 5123.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,412,1,1,,,349.833,40188.942
Block Group 1; Census Tract 5123.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,413,1,1,,,334.833,39343.704
Block Group 2; Census Tract 5083.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,414,1,1,,,274.833,19517.949
Block Group 1; Census Tract 5080.03; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,415,1,1,,,304.833,14412.273
Block Group 1; Census Tract 5093.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,416,1,1,,,244.833,26168.44
Block Group 1; Census Tract 5050.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,417,1,1,,,289.833,9167.005
Block Group 1; Census Tract 5056; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,418,1,1,,,259.833,7348.404
Block Group 1; Census Tract 5080.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,419,1,1,,,289.833,13651.866
Block Group 1; Census Tract 5085.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,420,1,1,,,304.833,13300.789
Block Group 1; Census Tract 5043.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,421,1,1,,,274.833,5905.904
Block Group 1; Census Tract 5033.26; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,422,1,1,,,184.667,11515.728
Block Group 3; Census Tract 5033.30; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,423,1,1,,,199.667,12999.285
Block Group 3; Census Tract 5036.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,424,1,1,,,199.667,3788.529
Block Group 3; Census Tract 5034.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,425,1,1,,,184.667,5108.476
Block Group 1; Census Tract 5119.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,426,1,1,,,124.667,14493.362
Block Group 1; Census Tract 5031.17; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,427,1,1,,,169.667,3511.187
Block Group 1; Census Tract 5117.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,428,1,1,,,545.167,25269.35
Block Group 3; Census Tract 5035.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,429,1,1,,,184.667,5383.498
Block Group 1; Census Tract 5033.32; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,430,1,1,,,184.667,15819.599
Block Group 1; Census Tract 5037.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,431,1,1,,,244.833,6096.035
Block Group 2; Census Tract 5043.07; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,432,1,1,,,274.833,7975.555
Block Group 3; Census Tract 5043.22; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,433,1,1,,,259.833,6918.915
Block Group 2; Census Tract 5045.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,434,1,1,,,364.833,17073.51
Block Group 2; Census Tract 5050.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,435,1,1,,,289.833,10660.4
Block Group 3; Census Tract 5085.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,436,1,1,,,304.833,13668.047
Block Group 1; Census Tract 5116.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,437,1,1,,,349.833,35488.65
Block Group 2; Census Tract 5123.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,438,1,1,,,349.833,38910.444
Block Group 3; Census Tract 5119.11; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,439,1,1,,,94.667,17292.957
Block Group 1; Census Tract 5120.45; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,440,1,1,,,64.667,13722.486
Block Group 1; Census Tract 5125.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,441,1,1,,,560.167,60485.139
Block Group 1; Census Tract 5003; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,442,1,1,,,214.833,2904.886
Block Group 1; Census Tract 5031.18; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,443,1,1,,,169.667,4633.05
Block Group 1; Census Tract 5031.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,444,1,1,,,169.667,3118.332
Block Group 1; Census Tract 5130; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,445,1,1,,,349.833,34280.477
Block Group 3; Census Tract 5055; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,446,1,1,,,274.833,9242.914
Block Group 1; Census Tract 5113.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,447,1,1,,,334.833,33336.938
Block Group 2; Census Tract 5035.09; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,448,1,1,,,229.833,9570.458
Block Group 2; Census Tract 5032.13; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,449,1,1,,,139.667,6762.158
Block Group 2; Census Tract 5011.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,450,1,1,,,214.833,1878.651
Block Group 1; Census Tract 5117.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,451,1,1,,,349.833,30028.989
Block Group 1; Census Tract 5116.08; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,452,1,1,,,349.833,35439.261
Block Group 2; Census Tract 5033.06; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,453,1,1,,,184.667,6397.073
Block Group 1; Census Tract 5094.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,454,1,1,,,274.833,27592.324
Block Group 4; Census Tract 5094.04; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,455,1,1,,,274.833,26751.321
Block Group 2; Census Tract 5123.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,456,1,1,,,364.833,41931.47
Block Group 2; Census Tract 5009.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,457,1,1,,,184.667,650.715
Block Group 1; Census Tract 5047; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,458,1,1,,,244.833,21765.8
Block Group 3; Census Tract 5042.02; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,459,1,1,,,244.833,9347.81
Block Group 2; Census Tract 5029.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,460,1,1,,,109.667,12280.598
Block Group 1; Census Tract 5029.10; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,461,1,1,,,124.667,12247.203
Block Group 1; Census Tract 5030.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,462,1,1,,,139.667,6873.046
Block Group 2; Census Tract 5030.01; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,463,1,1,,,139.667,7608.67
Block Group 2; Census Tract 5003; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,464,1,1,,,199.667,3099.054
Block Group 1; Census Tract 5004; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,465,1,1,,,229.833,4192.558
Block Group 2; Census Tract 5004; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,466,1,1,,,229.833,4719.353
Block Group 1; Census Tract 5005; Santa Clara County; California - Block Group 1; Census Tract 5009.01; Santa Clara County; California,467,1,1,,,229.833,4885.931
